"participant","alpha","beta","gamma","SSE"
1202,0.460465911612486,0.123484041403015,0.345171888999531,0.956383233794065
1203,0.436331777203222,0.118440673641215,0.995421511991531,0.200214380863611
1204,0.608164493490452,0.466359866041211,0.241618259347849,1.29091069360167
1205,0.426447080219715,0.600206316447616,0.467132081458913,1.60347865815941
1206,0.616554602267274,0.574001104934708,0.385897908293682,1.42508944759397
1207,0.484901264161411,0.8423871885557,0.098092526080556,2.80860852889155
1208,0.308628382450336,0.144925836566205,6.59085505404123e-15,7.52255394065022
1209,0.42593912766318,1.06624327374105,0.0718638915565034,1.1384110239753
1210,0.529585712400091,0.836871006237106,0.0116597624209901,0.784066781262307
1211,0.287582690285981,0.36304909056858,0.734090616874229,6.85361336508962
1212,0.350727251526236,0.523192177082222,0.530929940081293,8.91210036615201
1213,0.415156577573488,0.650244275289939,0.282856922451724,3.35467365470779
1214,0.473280012422017,1.13561060256866,0.23713356825151,2.21669918458084
1215,0.469465581641445,0.0185193625095997,0.366218196750422,1.38595217803528
1216,0.480355607011907,0.508666082029157,3.67628626449573e-16,2.23430870162647
1217,0.479401948611351,0.95995153904732,3.60373352448884e-17,1.61194656389255
1218,0.472207966018306,1.03388549288159,7.10499152930606e-18,1.38803671383378
1219,0.363928451115948,0.764366490353511,0.175449962294118,0.857824105090957
1220,0.5646334088759,0.204577350452652,0.79611011183552,0.397344765691189
1221,0.356290484466753,0.0760474332112744,0.999999708961381,1.97774544345205
1222,0.728754566070917,0.161980518119271,0.111069704149445,0.337944193143088
1223,0.559457791460803,0.720169982619105,0.0249281018741325,1.76400932304289
1224,0.445143076589852,0.56100555303484,0.25190750532029,1.3478538141686
1225,0.492841793204139,0.87117615716937,0.18156171214036,1.80933224699907
1226,0.318054003659134,0.502086235470303,0.424564204307264,2.11246051445986
1227,0.571039867687306,0.0780546642693884,0.43393322848295,2.93569662882726
1228,0.563416355521612,0.285453120215296,4.1706997804848e-16,1.64054432336282
1229,0.48504430830069,0.607445959417238,0.466453847795506,1.77660650039122
1230,0.681083179209223,0.0767923487744025,0.519592367876821,0.524909716640522
1231,0.4837663125297,0.623141670656713,0.403465159049865,1.42792707200323
1232,0.428424787650489,0.544685711836048,0.166811242832548,1.98506065286779
1233,0.297804208246206,0.249487177524845,0.465789240982866,2.69851791169192
1234,0.325908688401637,0.187728318786278,0.914547298615425,0.899133539925602
1235,0.536160709252232,0.527890450919104,0.529931948512425,0.563856558612964
1236,0.472654186213514,0.342107740238015,0.0267007461359144,0.523380264741387
1237,0.592458613995469,0.123029433738972,0.1205510379582,0.427997662762864
1238,0.45372009289411,0.557961227060868,0.214566125791942,2.18241479330092
1239,0.623834690344084,0.637782388767224,0.091977941506993,2.57881643250649
1240,0.463914362668247,0.639929242211251,0.266637361106693,1.15434752234201
1241,0.222114929867164,0.0517499148635183,0.772741374506207,3.07955643697929
1242,0.329325343429255,0.854626692166165,1.49305955631533e-16,5.41695077875373
1243,0.448355477582436,0.466707447135461,0.436767339222343,3.08825809139717
1244,0.848561950230255,0.0996351045684851,0.0661167659818467,0.140818522165458
1245,0.459734784993318,1.0833425591775,2.23695692126114e-16,3.44423228662553
1246,0.452474808341887,0.6524525710625,0.15983516588099,1.12179498960631
1247,0.499291520288197,0.53153389961436,0.0504683258396758,1.72824671068805
1248,0.513973370352219,0.761465966901979,0.0971286102904802,0.799441054841086
1249,0.553039171130636,0.224679138640955,0.251409318823628,0.605291104593244
1250,0.362091735987554,0.26190456695646,0.614502896289033,1.3997310406435
1251,0.451734482910995,0.432163742089552,0.352550257135269,3.18079007684006
1252,0.530627769814091,0.709828930029089,0.0669147125287513,1.78726441286558
1253,0.53009061006156,0.438914214778876,0.0474765234694196,9.35460681833566
1254,0.553938840399786,0.312720175661851,0.40845102993572,1.36980966811408
1255,0.474891838684574,0.71080054157628,0.129179872208174,0.580757485255609
1256,0.416155902849697,0.708031740386653,0.158217257951615,2.21080169317018
1257,0.409385319946733,0.183329656342524,0.979136970586105,0.394148192804199
1258,0.469998761498942,0.244811303232391,0.325088889650714,0.390580083364452
1259,0.466525972473466,0.531119472241994,0.188127964051332,2.19355798921762
1260,0.266731807401753,0.363242922021377,0.608288724734094,2.48477529472804
1261,0.485023072866475,0.792372370597642,0.0796545636498966,2.34126979027317
1262,0.444889127771969,0.100436897685322,0.807888724669961,6.44978617790038
1263,0.493489236144146,0.808575420827863,6.75286915739046e-16,1.96219666667288
1264,0.368119347232391,0.808010299625082,0.388029973979893,2.70517528639589
1265,0.398322423606565,0.613587725034188,0.651565462283367,2.91592788841021
1266,0.454797055429228,0.541781815193088,1.86291075797264e-17,2.95173144327582
1267,0.568736239361798,0.5191396698231,0.135178236665951,1.57522957283844
1268,0.509520411467097,0.90723116173125,8.91752595455437e-18,0.668036060606068
1269,0.560139371792284,0.10341138405468,4.27130822975139e-15,4.59364376519674
1270,0.61438741367457,-0.179492092199667,0.991182175634971,6.18109797042945
1271,0.796531253485931,0.0862729061903804,0.575356325704024,0.301254696513074
1272,0.511204361136198,0.856669273716889,0.0379078616636827,0.88633308194885
1273,0.591589783059313,0.696296044301768,0.143711864611358,1.25318253376602
1274,0.488277654347116,0.940816687275217,9.55243807336634e-17,0.817758234299421
1275,0.519663609001293,0.782116413795284,0.0319991050641887,0.76682726020571
1276,0.113534571054889,0.0294039197511534,0.821825819700746,0.141357800946112
1277,0.510105973242168,0.972366117386818,4.84529005452964e-17,3.27598778264632
1278,0.467252356108144,0.75836617130467,0.0968418674026482,1.36673667134538
1279,0.465305613543831,1.2236643619981,0.074464113124969,4.60554213816776
1280,0.501491768798032,0.924682645518543,3.37875646033671e-16,0.411312666497327
1281,0.460878960047253,0.951351018812523,0.0729848344089948,2.23543823043213
1282,0.195660789161139,0.157071778667804,0.98323049464564,1.78825611347008
1283,0.474284560238978,1.00716102519383,1.9909210707998e-15,2.6140209398635
1284,0.308926086621934,0.17030651640778,0.457345150476763,3.98448336722813
1285,0.435813964307799,0.743365718310206,0.258657668585827,5.08728461363138
1286,0.480494604431,0.568847294976461,0.605112759461467,1.13843452428707
1287,0.718658914363779,0.0813513706886739,0.933207778406335,0.209437117139929
1288,0.471984784166466,0.831170220666709,0.257429839931855,2.63005772914304
1289,0.465121988346286,0.688832004044972,0.0486828581275035,2.08046308770817
1290,0.470615737293987,0.943796698270746,0.0486009863528235,0.760264596100888
1291,0.521663169286952,0.844154132982576,0.0800907573169838,2.19892524447138
1292,0.254544868169726,0.309677923933324,0.444898861007768,3.99167614523603
1293,0.511232274329791,0.792924783609863,0.0469774301603631,2.37121704603452
1294,0.579413915085556,0.825623247177863,0.221037642518271,3.00472852134882
1295,0.471925215507362,0.581218098183337,0.182850291243848,1.19253174229189
1296,0.460067333930658,0.997945519387552,0.0928910538963576,2.79199995514215
1297,0.466822943172007,1.03733210141813,0.115713115182784,2.77112897808705
1298,0.496980936638582,0.99697481226042,0.0332167508080525,2.82234864369313
1299,0.457809553871799,0.948048593825059,0.0243470154880567,5.34681053284617
1300,0.425418818345152,1.10365764923913,4.98235119162028e-17,2.72195087605788
1301,0.481121097572221,1.20828943749167,0.149593471810006,3.17645049331308
1302,0.471448204237953,0.63493481292291,0.162233498821525,0.980133928299214
1303,0.542785589780458,1.01123227471485,0.0666071201513657,1.99999489532488
1304,0.265682493516989,0.625937161656626,0.0961243006000613,1.85060640092257
1305,0.478085672956975,0.988298466265528,0.0022905484917841,2.51874536179077
1306,0.48751798326003,0.758771937873692,0.155566570665035,1.4900877151171
1307,0.519094457141458,0.978299828513919,0.0608973116607992,5.87148029217964
1308,0.350614648113867,0.983080533160891,0.136964757622933,1.41719042671186
1309,0.480546999026843,0.631758835836208,2.11728197711308e-15,1.48808449795275
1310,0.503392862036346,0.479694961198871,1.56086635451151e-16,1.17121753250577
1311,0.584361100262502,0.115928602896457,0.962390755160571,1.56934745627358
1312,0.493130336376854,0.485885271273061,0.0623451424781372,0.432156323463657
1313,0.486632018585053,0.773702292065603,0.118360767233534,1.26659986899496
1314,0.577805700823924,0.0154950741563005,0.999857762084632,1.64396547921588
1315,0.510725022920632,0.171716794158722,0.472792195563613,1.34083528187896
1316,0.462817333031906,0.728167005381036,0.21816425477705,1.29016942627841
1317,0.776245024340804,0.273386174325225,6.14140340904509e-17,0.187861694990151
1318,0.820585337420582,0.193690219802813,0.443899747136221,1.0084394895028
1319,0.322683164858343,0.304583792011444,0.719294907786017,1.19900827676074
1320,0.609096447069409,0.494724420809089,0.587982428646748,2.35307966750685
1321,0.60940170940171,-2.87968055214062e-17,0.189792192928638,0
1322,0.564929135437,0.192586378168255,0.793249273286651,2.14412291280687
1323,0.537761989388706,0.513660067336242,6.06779246203216e-16,4.31389082809252
1324,0.44039868752768,0.619875780102398,0.305766026644175,1.17829350049587
1325,0.567398602825941,0.19244799854869,0.509687156160753,1.85921261163496
1326,0.517685429890618,0.951575360966452,0.126082235878223,1.05044868225702
1327,0.514589732097274,0.445507291413102,0.286921710756347,1.04594198191943
1328,0.531958500967045,-0.0798424833654248,0.2354507054346,0.2058283877561
1329,0.255577114202047,0.149895801542707,0.760692983961822,1.94416423929263
1330,0.476063312949313,0.505171531213543,0.162289960659859,1.85627057022888
1331,0.489942231594568,0.060235563617948,0.316571894854774,0.175545274539514
1332,0.461602947525263,0.927926142211376,0.0527275812413806,1.18939825965072
1333,0.500732988444159,0.62471571989864,0.0772898034246046,1.3484209589256
1334,0.526684257967773,0.740557586604155,0.023124240911267,1.2094219162432
1335,0.509761697634031,0.931838154942865,0.0494429801790807,0.88666264255851
1336,0.357352654843816,0.861012023291766,0.124961526386428,1.37956161156091
1337,0.516837803664853,0.0164202894288284,7.53507201103395e-15,0.254733367578591
1338,0.416307098373284,0.572204198361703,0.460387248401937,2.17954230110402
1339,0.627584281100936,0.178746114192601,0.472926676130049,0.465640961806978
1340,0.461010094008146,0.537962359917693,0.251870327950805,1.97675735366382
1341,0.512487292395366,0.692981065371723,0.0881670973937759,0.601427181250399
1342,0.400806093553906,0.677673791436976,0.115990798617602,0.810064176101418
1343,0.283596373377937,0.343777684329244,0.68552137330963,3.99769313257975
1344,0.420691923496653,1.04041311784986,0.0990661469181593,3.87679451428222
1345,0.535513574260243,0.222976278433114,0.41965400477007,0.648479985745487
1346,0.487117195124591,0.8982532319631,0.185983381337492,2.08728981263881
1347,0.52400934432699,0.336369821028584,0.201192013487056,0.926832760978746
1348,0.576446292653445,0.437777775645943,0.715764406824377,1.23296066637976
1349,0.493775998195305,0.563300565950382,0.0961757895710322,1.48131536154494
1350,0.511377958054683,0.398213761431703,0.122814857289629,1.31211030834784
1351,0.313820664203512,0.139616452332478,0.835768237643051,4.44555934057162
1352,0.508667375561525,0.631635526193929,0.0151035371242259,3.68869616452122
1353,0.528318634315345,0.065039216249217,0.999999993092405,0.661423337151944
1354,0.49910409424918,0.755260044275208,0.026513960022073,4.2284313160521
1355,0.250990929195393,0.373695743910991,0.257834690000098,1.10880423796863
1356,0.486013090774387,0.444408970588971,0.67848274345795,2.49586385918692
1357,0.472378828556225,0.27666666198492,0.592577382376453,0.458848269924221
1358,0.505182031832462,0.340355919494909,0.637596791602152,0.999533102474613
1359,0.471924651443919,0.248762165439392,0.966724268226748,0.459929603114866
1360,0.472281613977791,0.98866295219095,0.0751674874355922,2.28257537074919
1361,0.206170682669897,0.119930812995241,0.358812396088655,6.22167620867885
1362,0.380671263492178,0.135786674336012,0.0404611748925181,0.128399693677506
1363,0.480255838152407,0.192560883588068,2.52384650172948e-16,8.45207810393809
1364,0.539861294452746,0.236336585616731,0.30158944310742,2.36145112663987
1365,0.470375221451475,1.03567261556008,0.0574208598352352,3.50001844193027
1366,0.377266428965765,0.729035365398348,0.155411890148069,2.87708001507487
1367,0.507751071682117,0.491833948957186,5.74025351225905e-16,1.1603889567816
1368,0.461703688321033,0.847309081102964,0.193918187201495,0.557552501727979
1369,0.482392195348692,1.01029763081789,4.55085636947839e-17,2.67794051804279
1370,0.472952962672317,1.14317291414628,0.00730537854977976,0.954267263250799
1371,0.437141058962245,0.772595131378503,0.283478401214455,1.57916908925008
1372,0.398425876693416,0.213245555441002,0.735115271205957,1.91704744021259
1373,0.36780294753167,0.398514299528063,0.159102994582396,1.03099443267193
1374,0.48669813511148,0.582487721180416,0.115697212871869,0.64951736922502
1375,0.599932804371222,0.180111007894306,0.393891176272518,0.349046674568453
1376,0.454740763939567,0.575808971364435,0.234411064263942,0.667089605529173
1377,0.447827159157333,0.410497570420012,0.278663565214844,1.7068993682767
1378,0.506380307600015,0.776676155324384,0.128112192916976,0.885327933025319
1379,0.494713339278993,0.900544542508323,0.0617217633347022,1.33027669053116
1380,0.506497465119956,0.771341989133319,3.64552916456982e-16,0.323168325420646
1381,0.599442961832461,0.749759171400501,0.0812831884600296,5.30334979934796
1382,0.371753350160791,0.763817361023765,0.131654424448403,3.82975705127047
1383,0.487471128665262,0.877243900969071,0.0771352589457371,1.08084884852833
1384,0.420696426159992,1.09055361524076,0.118839404329604,1.57217216240648
1385,0.473273276728629,0.422869124895377,0.23220372211118,1.15446782795399
1386,0.458676724503665,0.711850542118457,0.414893724594962,3.07147379621927
1387,0.444872873095488,0.546655328782517,0.247174467658285,1.17446091787903
1388,0.627742200552237,0.530448157673408,0.571142887015289,2.27807759443745
1389,0.416907655566526,0.236307884626732,0.775431864997279,6.58262751505195
1390,0.101286231924793,0.179185557567151,0.71428133704691,0.39384982674222
1391,0.399093096629327,0.634463137734448,0.00377573634283541,1.67187480176594
1392,0.415656523270257,0.711600227126372,0.402972145405281,3.60960088058637
1393,0.453750073669414,0.969303690376559,5.99458873328835e-17,4.48466667369763
1394,0.451823516294359,0.793515330643856,0.0114303089637503,4.44239352898742
1395,0.616744260994271,0.324800413553824,0.90537219654478,1.17636932216704
1396,0.426202685102518,0.903444715076696,0.135598286884458,2.49446731971218
1397,0.458877400109736,0.944110302576694,0.275178851713539,1.92376880587231
1398,0.568724307844625,0.51105977581323,0.112355014973363,3.30074458921592
